schema_ver,timestamp,fps,yolo_ms,vis_ms,speed_pwm,velocity_ms,steer_angle,nav_state,traffic_state,x_est,y_est,yaw_est,imu_yaw_raw,nearest_node,curvature,lane_l_conf,lane_r_conf,estop
3,1771968706.549,34.1,0.3,19.4,20.0,0.112,-0.0,PILOTING,SYS_GO,17.3612,3.5867,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968706.5943,37.4,11.7,47.8,20.0,0.112,-0.0,PILOTING,SYS_GO,17.3633,3.5861,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968706.6715,33.3,1.0,25.6,20.0,0.112,-0.0,PILOTING,SYS_GO,17.3698,3.5844,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968706.7203,33.9,3.0,46.6,20.0,0.112,-0.0,PILOTING,SYS_GO,17.3728,3.5836,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968706.7883,31.1,12.8,31.6,20.0,0.112,-0.0,PILOTING,SYS_GO,17.3782,3.5821,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968706.8572,28.6,0.5,46.5,20.0,0.112,-0.0,PILOTING,SYS_GO,17.3841,3.5805,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968706.9174,27.1,4.9,20.2,20.0,0.112,-0.0,PILOTING,SYS_GO,17.3891,3.5791,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968706.9851,29.2,6.6,36.9,20.0,0.112,-0.0,PILOTING,SYS_GO,17.392,3.5783,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968707.0382,27.8,0.0,26.9,20.0,0.112,-0.0,PILOTING,SYS_GO,17.3969,3.5769,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968707.087,29.3,1.1,54.6,20.0,0.112,-0.0,PILOTING,SYS_GO,17.3999,3.5761,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968707.1625,27.0,10.7,17.2,20.0,0.112,-0.0,PILOTING,SYS_GO,17.406,3.5744,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968707.2033,28.8,0.0,42.9,20.0,0.112,-0.0,PILOTING,SYS_GO,17.409,3.5736,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968707.2499,27.6,1.1,63.3,20.0,0.112,-0.0,PILOTING,SYS_GO,17.4138,3.5723,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968707.3442,24.6,19.5,23.8,20.0,0.112,-0.0,PILOTING,SYS_GO,17.4224,3.5699,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968707.4029,24.3,1.7,19.4,20.0,0.112,-0.0,PILOTING,SYS_GO,17.4271,3.5687,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968707.4546,28.9,2.1,27.4,20.0,0.112,-0.0,PILOTING,SYS_GO,17.4294,3.568,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968707.4972,29.5,2.0,14.3,20.0,0.112,-0.0,PILOTING,SYS_GO,17.4328,3.5671,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968707.5445,35.6,1.6,33.9,20.0,0.112,-0.0,PILOTING,SYS_GO,17.4346,3.5666,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968707.589,33.5,1.0,15.0,20.0,0.112,-0.0,PILOTING,SYS_GO,17.4389,3.5654,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968707.6369,39.3,1.0,28.5,20.0,0.112,-0.0,PILOTING,SYS_GO,17.4406,3.565,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968707.6802,37.9,0.0,27.0,20.0,0.112,-0.0,PILOTING,SYS_GO,17.444,3.564,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968707.7269,37.5,4.1,25.5,20.0,0.112,-0.0,PILOTING,SYS_GO,17.447,3.5632,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968707.7944,36.7,5.6,21.2,20.0,0.112,-0.0,PILOTING,SYS_GO,17.4502,3.5623,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968707.8332,35.2,0.0,14.4,20.0,0.112,-0.0,PILOTING,SYS_GO,17.4539,3.5613,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968707.881,42.1,1.7,52.3,20.0,0.112,-0.0,PILOTING,SYS_GO,17.4554,3.5609,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968707.9456,37.4,17.0,10.4,20.0,0.112,-0.0,PILOTING,SYS_GO,17.4613,3.5593,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968707.9909,37.2,1.0,20.0,20.0,0.112,-0.0,PILOTING,SYS_GO,17.4642,3.5585,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968708.0322,38.6,0.0,35.6,20.0,0.112,-0.0,PILOTING,SYS_GO,17.4667,3.5578,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968708.0798,36.4,0.7,8.8,20.0,0.112,-0.0,PILOTING,SYS_GO,17.4706,3.5567,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968708.1254,45.7,1.8,33.7,20.0,0.112,-0.0,PILOTING,SYS_GO,17.4719,3.5564,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968708.1754,41.9,1.8,59.5,20.0,0.112,-0.0,PILOTING,SYS_GO,17.4759,3.5553,-0.2678,-15.34,256,0.0,0.0,0.0,0
3,1771968708.2468,36.7,0.0,26.5,20.0,0.112,-0.0,PILOTING,SYS_GO,17.4826,3.5534,-0.2678,-15.34,255,0.0,0.0,0.0,0
3,1771968708.292,36.9,5.1,62.1,20.0,0.112,-2.73,PILOTING,SYS_GO,17.0829,3.2992,-0.2678,-15.34,255,0.0,0.0,0.0,0
3,1771968708.3682,32.4,1.0,9.1,20.0,0.112,-5.27,PILOTING,SYS_GO,17.0906,3.2971,-0.2697,-15.45,255,0.0,0.0,0.0,0
3,1771968708.4159,42.3,3.2,19.2,20.0,0.112,-7.59,PILOTING,SYS_GO,17.0919,3.2967,-0.2734,-15.67,255,0.0,0.0,0.0,0
3,1771968708.4609,42.4,2.5,26.7,20.0,0.112,-9.72,PILOTING,SYS_GO,17.0944,3.296,-0.2788,-15.97,255,0.0,0.0,0.0,0
3,1771968708.5222,38.1,0.0,23.4,20.0,0.112,-11.71,PILOTING,SYS_GO,17.0995,3.2945,-0.2857,-16.37,255,0.0,0.0,0.0,0
3,1771968708.5726,38.4,2.5,28.0,16.0,0.112,-13.56,PILOTING,SYS_GO,17.1022,3.2937,-0.294,-16.84,255,0.0,0.0,0.0,0
3,1771968708.6134,36.7,4.7,20.0,16.0,0.056,-15.27,PILOTING,SYS_GO,17.104,3.2931,-0.3017,-17.29,255,0.0,0.0,0.0,0
3,1771968708.6575,35.2,0.3,35.3,16.0,0.056,-16.86,PILOTING,SYS_GO,17.1058,3.2925,-0.3105,-17.79,255,0.0,0.0,0.0,0
3,1771968708.7039,33.6,4.3,78.5,16.0,0.056,-18.34,PILOTING,SYS_GO,17.1078,3.2919,-0.3202,-18.35,255,0.0,0.0,0.0,0
3,1771968708.7954,29.3,0.0,10.7,16.0,0.056,-19.75,PILOTING,SYS_GO,17.1122,3.2904,-0.3309,-18.96,255,0.0,0.0,0.0,0
3,1771968708.8413,42.0,1.0,35.7,16.0,0.056,-21.06,PILOTING,SYS_GO,17.1128,3.2902,-0.3424,-19.62,255,0.0,0.0,0.0,0
3,1771968708.887,39.1,13.5,31.2,16.0,0.056,-22.3,PILOTING,SYS_GO,17.1147,3.2895,-0.3548,-20.33,255,0.0,0.0,0.0,0
3,1771968708.9474,35.5,0.0,33.4,12.0,0.056,-27.01,PILOTING,SYS_GO,17.1171,3.2885,-0.368,-21.08,255,0.0,0.0,0.0,0
3,1771968708.9962,34.3,1.0,16.3,12.0,0.0,-30.02,PILOTING,SYS_GO,17.1171,3.2885,-0.3803,-21.79,255,0.0,0.0,0.0,0
3,1771968709.0388,39.0,3.1,18.0,12.0,0.0,-32.03,PILOTING,SYS_GO,17.1171,3.2885,-0.3942,-22.59,255,0.0,0.0,0.0,0
3,1771968709.0844,40.2,0.7,65.9,12.0,0.0,-33.44,PILOTING,SYS_GO,17.1171,3.2885,-0.4093,-23.45,255,0.0,0.0,0.0,0
3,1771968709.1638,35.2,38.8,24.0,12.0,0.0,-34.51,PILOTING,SYS_GO,17.1171,3.2885,-0.4252,-24.36,255,0.0,0.0,0.0,0
3,1771968709.2385,31.0,0.3,21.7,12.0,0.0,-35.38,PILOTING,SYS_GO,17.1171,3.2885,-0.4418,-25.31,255,0.0,0.0,0.0,0
3,1771968709.2841,33.9,6.2,50.0,12.0,0.0,-36.12,PILOTING,SYS_GO,17.1171,3.2885,-0.4589,-26.29,255,0.0,0.0,0.0,0
3,1771968709.3608,30.4,0.0,14.4,12.0,0.0,-36.79,PILOTING,SYS_GO,17.1171,3.2885,-0.4765,-27.3,255,0.0,0.0,0.0,0
3,1771968709.4079,38.2,3.0,71.8,12.0,0.0,-37.42,PILOTING,SYS_GO,17.1171,3.2885,-0.4945,-28.33,255,0.0,0.0,0.0,0
3,1771968709.4973,33.2,0.0,28.6,12.0,0.0,-38.01,PILOTING,SYS_GO,17.1171,3.2885,-0.513,-29.39,255,0.0,0.0,0.0,0
3,1771968709.5444,33.5,28.7,44.0,12.0,0.0,-38.58,PILOTING,SYS_GO,17.1171,3.2885,-0.5318,-30.47,255,0.0,0.0,0.0,0
3,1771968709.6365,29.4,0.0,32.4,12.0,0.0,-39.14,PILOTING,SYS_GO,17.1171,3.2885,-0.551,-31.57,255,0.0,0.0,0.0,0
3,1771968709.6827,29.7,8.1,91.1,12.0,0.0,-39.69,PILOTING,SYS_GO,17.1171,3.2885,-0.5706,-32.7,255,0.0,0.0,0.0,0
3,1771968709.7902,25.8,0.0,13.5,12.0,0.0,-40.22,PILOTING,SYS_GO,17.1171,3.2885,-0.5907,-33.84,255,0.0,0.0,0.0,0
3,1771968709.8382,34.4,2.0,51.7,12.0,0.0,-40.75,PILOTING,SYS_GO,17.1171,3.2885,-0.611,-35.01,255,0.0,0.0,0.0,0
3,1771968709.8994,31.2,10.3,27.3,12.0,0.0,-41.26,PILOTING,SYS_GO,17.1171,3.2885,-0.6318,-36.2,255,0.0,0.0,0.0,0
3,1771968709.9444,30.3,0.5,18.8,12.0,0.0,-41.77,PILOTING,SYS_GO,17.1171,3.2885,-0.653,-37.41,255,0.0,0.0,0.0,0
3,1771968709.9898,34.6,5.1,49.4,12.0,0.0,-42.26,PILOTING,SYS_GO,17.1171,3.2885,-0.6745,-38.64,255,0.0,0.0,0.0,0
3,1771968710.0652,31.1,12.5,13.0,12.0,0.0,-42.74,PILOTING,SYS_GO,17.1171,3.2885,-0.6964,-39.9,255,0.0,0.0,0.0,0
3,1771968710.112,32.3,11.2,24.1,12.0,0.0,-43.21,PILOTING,SYS_GO,17.1171,3.2885,-0.7187,-41.18,255,0.0,0.0,0.0,0
3,1771968710.1575,31.5,10.7,51.0,12.0,0.0,-43.66,PILOTING,SYS_GO,17.1171,3.2885,-0.7413,-42.47,255,0.0,0.0,0.0,0
3,1771968710.2334,28.4,0.0,30.1,12.0,0.0,-44.1,PILOTING,SYS_GO,17.1171,3.2885,-0.7643,-43.79,255,0.0,0.0,0.0,0
3,1771968710.279,28.9,1.0,29.7,12.0,0.0,-44.53,PILOTING,SYS_GO,17.1171,3.2885,-0.7877,-45.13,255,0.0,0.0,0.0,0
3,1771968710.3237,29.4,7.0,23.2,12.0,0.0,-40.08,PILOTING,SYS_GO,17.1171,3.2885,-0.8114,-46.49,255,0.0,0.0,0.0,0
3,1771968710.3684,30.1,2.0,21.6,12.0,0.0,-36.07,PILOTING,SYS_GO,17.1171,3.2885,-0.8316,-47.65,255,0.0,0.0,0.0,0
3,1771968710.4146,32.5,2.7,60.6,12.0,0.0,-32.46,PILOTING,SYS_GO,17.1171,3.2885,-0.8492,-48.66,255,0.0,0.0,0.0,0
3,1771968710.4904,29.1,0.0,13.1,12.0,0.0,-29.22,PILOTING,SYS_GO,17.1171,3.2885,-0.8645,-49.53,255,0.0,0.0,0.0,0
3,1771968710.5374,37.4,6.4,56.8,12.0,0.0,-26.29,PILOTING,SYS_GO,17.1171,3.2885,-0.878,-50.31,255,0.0,0.0,0.0,0
3,1771968710.6289,32.5,0.0,23.5,16.0,0.0,-23.66,PILOTING,SYS_GO,17.1171,3.2885,-0.8899,-50.99,255,0.0,0.0,0.0,0
3,1771968710.6754,34.5,1.5,66.8,16.0,0.056,-21.3,PILOTING,SYS_GO,17.118,3.2875,-0.904,-51.8,255,0.0,0.0,0.0,0
3,1771968710.7675,30.1,1.0,15.3,16.0,0.056,-19.17,PILOTING,SYS_GO,17.1206,3.284,-0.9165,-52.51,255,0.0,0.0,0.0,0
3,1771968710.8157,36.4,0.4,69.1,16.0,0.056,-17.25,PILOTING,SYS_GO,17.1212,3.2832,-0.9277,-53.15,255,0.0,0.0,0.0,0
3,1771968710.8906,32.0,0.0,9.7,16.0,0.056,-15.53,PILOTING,SYS_GO,17.1235,3.2801,-0.9377,-53.73,255,0.0,0.0,0.0,0
3,1771968710.9422,44.8,2.1,22.5,16.0,0.056,-13.97,PILOTING,SYS_GO,17.1238,3.2796,-0.9466,-54.24,255,0.0,0.0,0.0,0
3,1771968710.9826,43.9,1.5,40.7,16.0,0.056,-12.58,PILOTING,SYS_GO,17.1246,3.2785,-0.9546,-54.7,255,0.0,0.0,0.0,0
3,1771968711.0283,39.7,0.4,13.3,20.0,0.056,-11.32,PILOTING,SYS_GO,17.126,3.2765,-0.9618,-55.11,255,0.0,0.0,0.0,0
3,1771968711.0806,45.4,27.9,37.7,20.0,0.112,-6.79,PILOTING,SYS_GO,17.127,3.2751,-0.9698,-55.57,255,0.0,0.0,0.0,0
3,1771968711.1674,38.8,0.0,33.7,20.0,0.112,-4.07,PILOTING,SYS_GO,17.1319,3.2679,-0.9746,-55.84,255,0.0,0.0,0.0,0
3,1771968711.2138,37.0,1.2,70.5,20.0,0.112,-2.44,PILOTING,SYS_GO,17.134,3.2647,-0.9775,-56.01,255,0.0,0.0,0.0,0
3,1771968711.2902,32.3,0.0,15.9,20.0,0.112,-1.47,PILOTING,SYS_GO,17.1386,3.2579,-0.9792,-56.1,255,0.0,0.0,0.0,0
3,1771968711.3387,38.4,3.1,24.9,20.0,0.112,-0.88,PILOTING,SYS_GO,17.1396,3.2564,-0.9802,-56.16,255,0.0,0.0,0.0,0
3,1771968711.3816,37.7,2.1,27.5,20.0,0.112,-0.53,PILOTING,SYS_GO,17.1414,3.2537,-0.9808,-56.2,255,0.0,0.0,0.0,0
3,1771968711.4269,36.7,0.7,16.7,20.0,0.112,-0.32,PILOTING,SYS_GO,17.1433,3.2509,-0.9812,-56.22,255,0.0,0.0,0.0,0
3,1771968711.4722,40.9,1.8,29.2,20.0,0.112,-0.19,PILOTING,SYS_GO,17.1444,3.2493,-0.9814,-56.23,255,0.0,0.0,0.0,0
3,1771968711.525,39.0,10.4,10.2,20.0,0.112,-0.11,PILOTING,SYS_GO,17.1463,3.2464,-0.9816,-56.24,255,0.0,0.0,0.0,0
3,1771968711.5653,38.5,0.6,20.4,20.0,0.112,-0.07,PILOTING,SYS_GO,17.148,3.2438,-0.9816,-56.24,255,0.0,0.0,0.0,0
3,1771968711.6117,39.9,1.9,76.2,20.0,0.112,-0.04,PILOTING,SYS_GO,17.1494,3.2418,-0.9817,-56.25,255,0.0,0.0,0.0,0
3,1771968711.7022,34.5,0.0,14.0,20.0,0.112,-0.02,PILOTING,SYS_GO,17.1543,3.2344,-0.9817,-56.25,255,0.0,0.0,0.0,0
3,1771968711.748,41.8,1.6,79.3,20.0,0.112,-0.01,PILOTING,SYS_GO,17.1552,3.2331,-0.9817,-56.25,255,0.0,0.0,0.0,0
3,1771968711.839,35.9,0.0,22.7,20.0,0.112,-0.01,PILOTING,SYS_GO,17.1602,3.2255,-0.9817,-56.25,255,0.0,0.0,0.0,0
3,1771968711.8872,37.2,2.4,39.2,20.0,0.112,-0.01,PILOTING,SYS_GO,17.1617,3.2233,-0.9818,-56.25,255,0.0,0.0,0.0,0
3,1771968711.9475,34.4,27.9,47.3,20.0,0.112,-0.0,PILOTING,SYS_GO,17.1644,3.2193,-0.9818,-56.25,255,0.0,0.0,0.0,0
3,1771968712.035,30.0,0.3,20.3,20.0,0.112,-0.0,PILOTING,SYS_GO,17.1695,3.2117,-0.9818,-56.25,255,0.0,0.0,0.0,0
3,1771968712.0808,33.7,1.4,21.2,20.0,0.112,-0.0,PILOTING,SYS_GO,17.1707,3.2098,-0.9818,-56.25,255,0.0,0.0,0.0,0
3,1771968712.1316,35.4,10.3,30.1,20.0,0.112,-0.0,PILOTING,SYS_GO,17.1722,3.2076,-0.9818,-56.25,255,0.0,0.0,0.0,0
3,1771968712.1889,33.1,1.0,31.6,20.0,0.112,-0.0,PILOTING,SYS_GO,17.1748,3.2038,-0.9818,-56.25,255,0.0,0.0,0.0,0
3,1771968712.2338,32.6,0.0,75.1,20.0,0.112,-0.0,PILOTING,SYS_GO,17.1768,3.2007,-0.9818,-56.25,255,0.0,0.0,0.0,0
3,1771968712.3248,28.7,0.0,25.3,20.0,0.112,-0.0,PILOTING,SYS_GO,17.1817,3.1935,-0.9818,-56.25,255,0.0,0.0,0.0,0
3,1771968712.3701,30.5,5.6,54.2,20.0,0.112,-0.0,PILOTING,SYS_GO,17.1833,3.191,-0.9818,-56.25,255,0.0,0.0,0.0,0
3,1771968712.4453,27.7,0.0,22.4,20.0,0.112,-0.0,PILOTING,SYS_GO,17.1871,3.1853,-0.9818,-56.25,255,0.0,0.0,0.0,0
3,1771968712.4965,31.1,15.2,60.6,20.0,0.112,-0.0,PILOTING,SYS_GO,17.1885,3.1832,-0.9818,-56.25,255,0.0,0.0,0.0,0
3,1771968712.5828,27.5,0.0,22.2,20.0,0.112,-0.0,PILOTING,SYS_GO,17.1933,3.1761,-0.9818,-56.25,255,0.0,0.0,0.0,0
3,1771968712.628,31.0,1.0,54.3,20.0,0.112,-0.0,PILOTING,SYS_GO,17.1946,3.174,-0.9818,-56.25,255,0.0,0.0,0.0,0
3,1771968712.6905,28.4,4.3,35.2,20.0,0.112,-0.0,PILOTING,SYS_GO,17.1981,3.1689,-0.9818,-56.25,255,0.0,0.0,0.0,0
3,1771968712.7351,27.5,0.0,27.5,20.0,0.112,-0.0,PILOTING,SYS_GO,17.2007,3.1649,-0.9818,-56.25,255,0.0,0.0,0.0,0
3,1771968712.7822,29.0,0.9,39.3,20.0,0.112,-0.0,PILOTING,SYS_GO,17.2025,3.1623,-0.9818,-56.25,255,0.0,0.0,0.0,0
3,1771968712.8419,28.0,32.1,8.8,20.0,0.112,-0.0,PILOTING,SYS_GO,17.2051,3.1584,-0.9818,-56.25,255,0.0,0.0,0.0,0
3,1771968712.9074,26.6,0.8,27.4,20.0,0.112,-0.0,PILOTING,SYS_GO,17.208,3.154,-0.9818,-56.25,255,0.0,0.0,0.0,0
3,1771968712.9659,27.7,3.5,40.0,20.0,0.112,-0.0,PILOTING,SYS_GO,17.21,3.1511,-0.9818,-56.25,255,0.0,0.0,0.0,0
